Workrequest_ID,Title,Property_ID,Destination,Contractor,Date,Status,Priority,Description,Workreport_ID
w399,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,01/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep397
w400,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,02/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep398
w401,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,03/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep399
w402,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,04/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep400
w403,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,05/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep401
w404,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,06/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep402
w405,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,07/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep403
w406,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,08/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep404
w407,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,09/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep405
w408,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,10/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep406
w409,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,11/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep407
w410,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,12/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep408
w411,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,13/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep409
w412,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,14/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep410
w413,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,15/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep411
w414,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,16/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep412
w415,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,17/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep413
w416,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,18/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep414
w417,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,19/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep415
w418,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,20/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep416
w419,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,21/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep417
w420,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,22/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep418
w421,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,23/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep419
w422,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,24/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep420
w423,Kæla niður snjóhús og stoppa í glufur,FN10,Greenland - Nuuk,nei,25/08/2021,completed,Emergency,Rétt yfir há sumartímann þarf að ditta að iGlú-ville húsunum (öllum). Aðalega þarf að bæta við snjó og passa að það sé ekki komin göt á veggi osfrv.,wrep421
w424,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep422
w425,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep423
w426,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep424
w427,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep425
w428,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep426
w429,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep427
w430,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep428
w431,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep429
w432,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep430
w433,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep431
w434,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep432
w435,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep433
w436,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep434
w437,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep435
w438,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep436
w439,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep437
w440,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep438
w441,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep439
w442,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep440
w443,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep441
w444,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep442
w445,Slá og reita arfa af moldarhúsum,FF5,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep443
w446,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep444
w447,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep445
w448,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep446
w449,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep447
w450,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep448
w451,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep449
w452,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep450
w453,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep451
w454,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep452
w455,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep453
w456,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep454
w457,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep455
w458,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep456
w459,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep457
w460,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep458
w461,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep459
w462,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep460
w463,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep461
w464,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep462
w465,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep463
w466,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep464
w467,Slá og reita arfa af moldarhúsum,FF6,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep465
w468,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep466
w469,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep467
w470,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep468
w471,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep469
w472,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep470
w473,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep471
w474,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep472
w475,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep473
w476,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep474
w477,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep475
w478,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep476
w479,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep477
w480,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep478
w481,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep479
w482,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep480
w483,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep481
w484,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,20/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep482
w485,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,27/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep483
w486,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,03/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep484
w487,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,10/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep485
w488,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,17/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep486
w489,Slá og reita arfa af moldarhúsum,FF7,Faroe Islands - Tórshavn,nei,24/09/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep487
w490,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,01/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep488
w491,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,08/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep489
w492,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,15/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep490
w493,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,22/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep491
w494,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,29/05/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep492
w495,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,05/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep493
w496,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,12/06/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep494
w497,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,19/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep495
w498,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,26/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep496
w499,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,02/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep497
w500,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,09/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep498
w501,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,16/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep499
w502,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,23/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep500
w503,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,30/07/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep501
w504,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,06/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep502
w505,Slá og reita arfa af moldarhúsum,FF8,Faroe Islands - Tórshavn,nei,13/08/2021,completed,ASAP,Yfir sumartímann þarf slá gras og reita arfa af moldrahúsunum amk. einusinni í viku. Gildir þetta frá 1 maí til 30 sept.,wrep503
